Date/Time,roomTemp (deg C),defroStat,compStat,evapStat
03-06-2024 03:44,-13.6,OFF,ON,ON
03-06-2024 04:13,-12.6,OFF,ON,ON
03-06-2024 04:43,-12.8,OFF,ON,ON
03-06-2024 05:12,3.5,ON,OFF,OFF
03-06-2024 05:41,-11.6,OFF,ON,ON
03-06-2024 06:10,-13.8,OFF,ON,ON
03-06-2024 06:39,-12.9,OFF,ON,ON
03-06-2024 07:08,-13.5,OFF,ON,ON
03-06-2024 07:37,-14,OFF,ON,ON
03-06-2024 07:57,-14.3,ON,OFF,OFF
03-06-2024 08:17,9.7,OFF,OFF,OFF
03-06-2024 08:46,-12.3,OFF,ON,ON
03-06-2024 09:15,-13.9,OFF,ON,ON
03-06-2024 09:44,-14.8,OFF,ON,ON
03-06-2024 10:13,-11,OFF,ON,ON
03-06-2024 10:42,-12.1,OFF,ON,ON
03-06-2024 10:51,-3.9,OFF,OFF,OFF
03-06-2024 11:20,-12.6,OFF,ON,ON
03-06-2024 11:49,-12.8,OFF,ON,ON
03-06-2024 12:47,-11.9,OFF,ON,ON
03-06-2024 13:16,-13.2,OFF,ON,ON
03-06-2024 13:45,-13.9,OFF,ON,ON
03-06-2024 13:51,-14.1,ON,OFF,OFF
03-06-2024 14:11,4.3,OFF,OFF,OFF
03-06-2024 14:40,-11.7,OFF,ON,ON
03-06-2024 15:09,-12.6,OFF,ON,ON
03-06-2024 15:36,-8.9,OFF,OFF,OFF
03-06-2024 16:05,-11.3,OFF,ON,ON
03-06-2024 16:34,-7.9,OFF,ON,ON
03-06-2024 17:03,-8.4,OFF,ON,ON
03-06-2024 17:32,-3.4,OFF,OFF,OFF
03-06-2024 18:01,-10.6,OFF,ON,ON
03-06-2024 18:30,-11.4,OFF,ON,ON
03-06-2024 18:59,-12.6,OFF,ON,ON
03-06-2024 19:28,-12.2,OFF,ON,ON
03-06-2024 19:57,-12,OFF,ON,ON
03-06-2024 20:26,-12,OFF,ON,ON
03-06-2024 20:32,-12.1,ON,OFF,OFF
03-06-2024 21:01,1,OFF,ON,OFF
03-06-2024 21:20,-11.3,OFF,ON,ON
03-06-2024 21:49,-12.5,OFF,ON,ON
03-06-2024 22:18,-13,OFF,ON,ON
03-06-2024 22:47,-13.5,OFF,ON,ON
03-06-2024 23:16,-13.9,OFF,ON,ON
03-06-2024 23:45,0.1,ON,OFF,OFF
03-06-2024 23:52,12.9,OFF,OFF,OFF
04-06-2024 00:21,-11.9,OFF,ON,ON
04-06-2024 00:50,-13.4,OFF,ON,ON
04-06-2024 01:19,-14,OFF,ON,ON
04-06-2024 01:48,-14.4,OFF,ON,ON
04-06-2024 02:17,-14.7,OFF,ON,ON
04-06-2024 02:46,3.3,ON,OFF,OFF
04-06-2024 02:51,14,OFF,OFF,OFF
04-06-2024 03:20,-12.6,OFF,ON,ON
04-06-2024 03:49,-13.5,OFF,ON,ON
04-06-2024 04:18,-11,OFF,ON,ON
04-06-2024 04:47,-12.6,OFF,ON,ON
04-06-2024 05:16,-14,OFF,ON,ON
04-06-2024 05:45,0.7,ON,OFF,OFF
04-06-2024 06:14,-10.2,OFF,ON,ON
04-06-2024 06:43,-12.8,OFF,ON,ON
04-06-2024 07:12,-13.7,OFF,ON,ON
04-06-2024 07:41,-14.1,OFF,ON,ON
04-06-2024 08:10,-14.6,OFF,ON,ON
04-06-2024 08:31,-13.9,ON,OFF,OFF
04-06-2024 09:00,5.5,OFF,ON,OFF
04-06-2024 09:06,-6,OFF,OFF,OFF
04-06-2024 10:04,-12.5,OFF,ON,ON
04-06-2024 10:15,-13,OFF,ON,ON
04-06-2024 11:13,-13.7,OFF,ON,ON
04-06-2024 11:42,-14.4,OFF,ON,ON
04-06-2024 12:11,-8.5,ON,OFF,OFF
04-06-2024 13:22,-12.5,OFF,ON,ON
04-06-2024 13:51,-11,OFF,ON,ON
04-06-2024 14:20,-12.2,OFF,ON,ON
04-06-2024 14:49,-10.9,OFF,ON,ON
04-06-2024 15:16,-5.7,OFF,OFF,OFF
04-06-2024 15:45,-13.7,OFF,ON,ON
04-06-2024 16:14,-13.1,OFF,ON,ON
04-06-2024 16:43,-13.8,OFF,ON,ON
04-06-2024 17:12,-11,OFF,ON,ON
04-06-2024 17:41,-8.1,OFF,ON,ON
04-06-2024 18:10,-11.8,OFF,ON,ON
04-06-2024 18:39,10.7,OFF,OFF,OFF
04-06-2024 18:45,2.8,OFF,ON,ON
04-06-2024 19:14,-10.2,OFF,ON,ON
04-06-2024 19:43,-11.7,OFF,ON,ON
04-06-2024 20:12,-12.8,OFF,ON,ON
04-06-2024 20:21,-13,OFF,ON,ON
04-06-2024 20:50,-13.6,OFF,ON,ON
04-06-2024 21:19,-11.9,ON,OFF,OFF
04-06-2024 21:35,12.6,OFF,OFF,OFF
04-06-2024 22:04,-11.7,OFF,ON,ON
04-06-2024 22:33,-13.4,OFF,ON,ON
04-06-2024 23:02,-14.1,OFF,ON,ON
04-06-2024 23:31,-14.3,OFF,ON,ON
05-06-2024 00:00,-14.4,OFF,ON,ON
05-06-2024 00:29,1.3,ON,OFF,OFF
05-06-2024 00:58,-11.4,OFF,ON,ON
05-06-2024 01:27,-13.6,OFF,ON,ON
05-06-2024 01:56,-14.2,OFF,ON,ON
05-06-2024 02:25,-14.7,OFF,ON,ON
05-06-2024 02:54,-15,OFF,ON,ON
05-06-2024 03:15,-15.1,ON,OFF,OFF
05-06-2024 03:44,6.4,OFF,ON,OFF
05-06-2024 04:13,-13.6,OFF,ON,ON
05-06-2024 04:42,-14,OFF,ON,ON
05-06-2024 05:11,-14.6,OFF,ON,ON
05-06-2024 05:40,-15.2,OFF,ON,ON
05-06-2024 06:09,-15.4,OFF,ON,ON
05-06-2024 06:15,-15.6,ON,OFF,OFF
05-06-2024 06:35,12.7,OFF,OFF,OFF
05-06-2024 06:45,2.1,OFF,ON,ON
05-06-2024 07:14,-14.1,OFF,ON,ON
05-06-2024 07:43,-15.5,OFF,ON,ON
05-06-2024 08:12,-13,OFF,ON,ON
05-06-2024 08:41,-13.8,OFF,ON,ON
05-06-2024 09:10,-14.6,OFF,ON,ON
05-06-2024 09:15,-14.8,ON,OFF,OFF
05-06-2024 09:44,4.3,OFF,ON,OFF
05-06-2024 10:44,-11.3,OFF,ON,ON
05-06-2024 11:13,-10.4,OFF,ON,ON
05-06-2024 11:42,-12.1,OFF,ON,ON
05-06-2024 12:15,-10.7,ON,OFF,OFF
05-06-2024 12:44,4.4,OFF,ON,OFF
05-06-2024 15:56,-10.9,OFF,ON,ON
05-06-2024 16:22,9.9,OFF,OFF,OFF
05-06-2024 16:51,-11,OFF,ON,ON
05-06-2024 17:20,-12,OFF,ON,ON
05-06-2024 17:49,-11.1,OFF,ON,ON
05-06-2024 18:18,-11.9,OFF,ON,ON
05-06-2024 18:47,-11.4,OFF,ON,ON
05-06-2024 19:02,-11.9,ON,OFF,OFF
05-06-2024 19:31,4.9,OFF,ON,OFF
05-06-2024 20:00,-11.4,OFF,ON,ON
05-06-2024 20:29,-12.5,OFF,ON,ON
05-06-2024 20:58,-13.1,OFF,ON,ON
05-06-2024 21:27,-13.5,OFF,ON,ON
05-06-2024 21:56,-13.7,OFF,ON,ON
05-06-2024 22:02,-13.7,ON,OFF,OFF
05-06-2024 22:32,2.1,OFF,ON,ON
05-06-2024 23:01,-12.8,OFF,ON,ON
05-06-2024 23:30,-13.7,OFF,ON,ON
05-06-2024 23:59,-14.2,OFF,ON,ON
06-06-2024 00:28,-14.5,OFF,ON,ON
06-06-2024 00:57,-14.8,OFF,ON,ON
06-06-2024 01:26,14.7,OFF,OFF,OFF
06-06-2024 01:55,-13.1,OFF,ON,ON
06-06-2024 02:24,-14.3,OFF,ON,ON
06-06-2024 02:53,-14.9,OFF,ON,ON
06-06-2024 03:22,-15.1,OFF,ON,ON
06-06-2024 03:51,-14.6,OFF,ON,ON
06-06-2024 04:02,-14.1,ON,OFF,OFF
06-06-2024 04:31,5.1,OFF,ON,OFF
06-06-2024 05:01,-12.8,OFF,ON,ON
06-06-2024 05:30,-14,OFF,ON,ON
06-06-2024 05:59,-14.5,OFF,ON,ON
06-06-2024 06:28,-10.4,OFF,ON,ON
06-06-2024 10:50,-11.9,OFF,ON,ON
06-06-2024 11:14,-4.8,OFF,OFF,OFF
06-06-2024 11:15,-4.9,OFF,ON,ON
06-06-2024 11:44,-12.8,OFF,ON,ON
06-06-2024 12:13,-13.3,OFF,ON,ON
06-06-2024 12:42,-12.5,OFF,ON,ON
06-06-2024 13:11,-11.3,OFF,ON,ON
06-06-2024 13:40,-12.5,OFF,ON,ON
06-06-2024 14:09,-13,OFF,ON,ON
06-06-2024 14:14,-13,ON,OFF,OFF
06-06-2024 14:34,8.7,OFF,OFF,OFF
06-06-2024 15:03,-10.2,OFF,ON,ON
06-06-2024 15:32,-13.9,OFF,ON,ON
06-06-2024 16:01,-13.4,OFF,ON,ON
06-06-2024 16:30,-14.2,OFF,ON,ON
06-06-2024 16:59,-12,OFF,ON,ON
06-06-2024 17:13,-12.5,ON,OFF,OFF
06-06-2024 17:42,7.5,OFF,ON,OFF
06-06-2024 17:43,3.7,OFF,ON,ON
06-06-2024 18:12,-9.8,OFF,ON,ON
06-06-2024 18:41,-11.4,OFF,ON,ON
06-06-2024 19:10,-12.4,OFF,ON,ON
06-06-2024 19:39,-12.8,OFF,ON,ON
06-06-2024 20:08,-13.2,OFF,ON,ON
06-06-2024 20:13,-13.2,ON,OFF,OFF
06-06-2024 20:33,13.4,OFF,OFF,OFF
06-06-2024 20:43,3.2,OFF,ON,ON
07-06-2024 09:41,-15.1,OFF,ON,ON
07-06-2024 10:00,-15.5,OFF,ON,ON
07-06-2024 11:00,-16,OFF,ON,ON
07-06-2024 12:12,-11.8,OFF,ON,ON
07-06-2024 13:12,-11,OFF,ON,ON
07-06-2024 14:12,-10,OFF,ON,ON
07-06-2024 14:42,3.1,OFF,ON,ON
07-06-2024 15:42,-13.3,OFF,ON,ON
07-06-2024 16:11,-11.7,OFF,ON,ON
07-06-2024 16:40,-11.9,OFF,ON,ON
07-06-2024 17:09,-12.6,OFF,ON,ON
07-06-2024 17:32,10.4,OFF,OFF,OFF
07-06-2024 18:01,-11.1,OFF,ON,ON
07-06-2024 18:59,-12.5,OFF,ON,ON
07-06-2024 19:28,-11.7,OFF,ON,ON
07-06-2024 19:55,-11.4,OFF,ON,ON
07-06-2024 20:12,-11.1,ON,OFF,OFF
07-06-2024 20:41,6.7,OFF,ON,OFF
07-06-2024 21:10,-10.2,OFF,ON,ON
07-06-2024 21:39,-11.4,OFF,ON,ON
07-06-2024 22:08,-12.1,OFF,ON,ON
07-06-2024 22:37,-12.6,OFF,ON,ON
07-06-2024 23:06,-13,OFF,ON,ON
07-06-2024 23:12,-13,ON,OFF,OFF
07-06-2024 23:41,4.8,OFF,ON,OFF
07-06-2024 23:42,2,OFF,ON,ON
08-06-2024 00:11,-11.9,OFF,ON,ON
08-06-2024 00:40,-12.9,OFF,ON,ON
08-06-2024 01:09,-13.6,OFF,ON,ON
08-06-2024 01:38,-14.1,OFF,ON,ON
08-06-2024 02:07,-14.5,OFF,ON,ON
08-06-2024 02:12,-14.5,ON,OFF,OFF
08-06-2024 02:31,11.6,OFF,OFF,OFF
08-06-2024 03:00,-12.6,OFF,ON,ON
08-06-2024 03:29,-14.1,OFF,ON,ON
08-06-2024 03:58,-14.8,OFF,ON,ON
08-06-2024 04:27,-15,OFF,ON,ON
08-06-2024 04:56,-15.4,OFF,ON,ON
08-06-2024 05:25,1.9,ON,OFF,OFF
08-06-2024 05:31,13.5,OFF,OFF,OFF
08-06-2024 06:00,-12.6,OFF,ON,ON
08-06-2024 06:29,-9.7,OFF,ON,ON
08-06-2024 06:58,-11.3,OFF,ON,ON
08-06-2024 07:27,-12.3,OFF,ON,ON
08-06-2024 07:56,-12.9,OFF,ON,ON
08-06-2024 08:25,0,ON,OFF,OFF
08-06-2024 08:31,9.4,OFF,OFF,OFF
08-06-2024 09:00,-11.4,OFF,ON,ON
08-06-2024 09:29,-13.2,OFF,ON,ON
08-06-2024 09:58,-13.9,OFF,ON,ON
08-06-2024 10:27,-13.3,OFF,ON,ON
08-06-2024 10:56,-13.8,OFF,ON,ON
08-06-2024 11:11,-12.8,ON,OFF,OFF
08-06-2024 11:31,10.8,OFF,OFF,OFF
08-06-2024 13:01,-5.1,OFF,OFF,OFF
08-06-2024 13:30,-13.1,OFF,ON,ON
08-06-2024 13:59,-13.2,OFF,ON,ON
08-06-2024 14:28,-13.9,OFF,ON,ON
08-06-2024 14:57,-14.1,OFF,ON,ON
08-06-2024 15:26,-10.9,OFF,ON,ON
08-06-2024 15:55,-10.9,OFF,ON,ON
08-06-2024 16:01,-11,ON,OFF,OFF
08-06-2024 16:21,9.6,OFF,OFF,OFF
08-06-2024 16:50,-9.6,OFF,ON,ON
08-06-2024 17:19,-8.4,OFF,ON,ON
08-06-2024 17:48,-9.8,OFF,ON,ON
08-06-2024 18:17,-9.9,OFF,ON,ON
08-06-2024 19:17,-3.9,OFF,OFF,OFF
08-06-2024 19:46,-10.1,OFF,ON,ON
08-06-2024 20:15,-10.7,OFF,ON,ON
08-06-2024 20:44,-11.3,OFF,ON,ON
08-06-2024 21:13,-11.6,OFF,ON,ON
08-06-2024 21:42,-11.9,OFF,ON,ON
08-06-2024 22:11,-12.2,OFF,ON,ON
08-06-2024 22:37,2.8,OFF,OFF,OFF
08-06-2024 22:47,-0.1,OFF,ON,ON
08-06-2024 23:16,-11.6,OFF,ON,ON
08-06-2024 23:45,-12.5,OFF,ON,ON
09-06-2024 00:14,-12.9,OFF,ON,ON
09-06-2024 00:43,-13.1,OFF,ON,ON
09-06-2024 01:12,-13.5,OFF,ON,ON
09-06-2024 01:41,15.4,OFF,OFF,OFF
09-06-2024 02:10,-11.9,OFF,ON,ON
09-06-2024 02:39,-13,OFF,ON,ON
09-06-2024 03:08,-13.5,OFF,ON,ON
09-06-2024 03:37,-13.9,OFF,ON,ON
09-06-2024 04:06,-14.2,OFF,ON,ON
09-06-2024 04:17,-14.3,ON,OFF,OFF
09-06-2024 04:37,14.4,OFF,OFF,OFF
09-06-2024 05:06,-12.2,OFF,ON,ON
09-06-2024 05:35,-14,OFF,ON,ON
09-06-2024 06:04,-14.3,OFF,ON,ON
09-06-2024 06:33,-10.2,OFF,ON,ON
09-06-2024 07:02,-12.2,OFF,ON,ON
09-06-2024 07:46,4.9,OFF,ON,OFF
09-06-2024 08:15,-11.8,OFF,ON,ON
09-06-2024 08:44,-13.1,OFF,ON,ON
09-06-2024 09:13,-13.6,OFF,ON,ON
09-06-2024 09:42,-14,OFF,ON,ON
09-06-2024 10:11,-13.8,OFF,ON,ON
09-06-2024 10:16,-14,ON,OFF,OFF
09-06-2024 10:36,11.9,OFF,OFF,OFF
09-06-2024 10:46,1.3,OFF,ON,ON
09-06-2024 11:15,-12.8,OFF,ON,ON
09-06-2024 11:44,-13.4,OFF,ON,ON
09-06-2024 12:42,-14.7,OFF,ON,ON
09-06-2024 13:11,-14.6,OFF,ON,ON
09-06-2024 13:16,-13.9,ON,OFF,OFF
09-06-2024 13:45,5.9,OFF,ON,OFF
09-06-2024 14:14,-10.7,OFF,ON,ON
09-06-2024 14:45,-12.8,OFF,ON,ON
09-06-2024 15:14,-13.5,OFF,ON,ON
09-06-2024 15:43,-13.2,OFF,ON,ON
09-06-2024 16:12,-14,OFF,ON,ON
09-06-2024 16:41,12.7,OFF,OFF,OFF
09-06-2024 17:10,-11.7,OFF,ON,ON
09-06-2024 17:39,-11.9,OFF,ON,ON
09-06-2024 18:08,-9.5,OFF,ON,ON
09-06-2024 18:37,-10.1,OFF,ON,ON
09-06-2024 19:06,-11.1,OFF,ON,ON
09-06-2024 19:16,-11.6,ON,OFF,OFF
09-06-2024 19:36,11.3,OFF,OFF,OFF
09-06-2024 20:05,-7.2,OFF,ON,ON
09-06-2024 20:10,-6.8,OFF,OFF,OFF
09-06-2024 20:39,-8.1,OFF,ON,ON
09-06-2024 21:08,-7.5,OFF,ON,ON
09-06-2024 21:37,-9.6,OFF,ON,ON
09-06-2024 22:06,-10.4,OFF,ON,ON
09-06-2024 22:35,-11.1,OFF,ON,ON
09-06-2024 23:04,-11.6,OFF,ON,ON
09-06-2024 23:10,-11.7,ON,OFF,OFF
09-06-2024 23:30,10.6,OFF,OFF,OFF
09-06-2024 23:59,-9.7,OFF,ON,ON
10-06-2024 00:28,-11.5,OFF,ON,ON
10-06-2024 00:57,-12.4,OFF,ON,ON
10-06-2024 01:26,-13.1,OFF,ON,ON
10-06-2024 01:55,-13.5,OFF,ON,ON
10-06-2024 02:10,-13.7,ON,OFF,OFF
10-06-2024 02:39,5.8,OFF,ON,OFF
10-06-2024 03:08,-12,OFF,ON,ON
10-06-2024 03:37,-13.4,OFF,ON,ON
10-06-2024 04:06,-14.1,OFF,ON,ON
10-06-2024 04:35,-14.5,OFF,ON,ON
10-06-2024 05:04,-14.9,OFF,ON,ON
10-06-2024 05:10,-14.9,ON,OFF,OFF
10-06-2024 05:39,5.1,OFF,ON,OFF
10-06-2024 06:08,-13.2,OFF,ON,ON
10-06-2024 06:37,-11.4,OFF,ON,ON
10-06-2024 07:06,-12.5,OFF,ON,ON
10-06-2024 08:05,-13.9,OFF,ON,ON
10-06-2024 08:10,-14.2,ON,OFF,OFF
10-06-2024 08:30,8.9,OFF,OFF,OFF
10-06-2024 08:59,-9.7,OFF,ON,ON
10-06-2024 09:28,-10.3,OFF,ON,ON
10-06-2024 10:12,-13.3,OFF,ON,ON
10-06-2024 10:41,-14,OFF,ON,ON
10-06-2024 11:10,-13.3,ON,OFF,OFF
10-06-2024 11:29,10.3,OFF,OFF,OFF
10-06-2024 11:58,-11.5,OFF,ON,ON
10-06-2024 12:27,-11.6,OFF,ON,ON
10-06-2024 12:58,-12.8,OFF,ON,ON
10-06-2024 13:27,-13.2,OFF,ON,ON
10-06-2024 13:56,-13.5,OFF,ON,ON
10-06-2024 14:09,-13.7,ON,OFF,OFF
10-06-2024 14:38,5,OFF,ON,OFF
10-06-2024 15:07,-8.9,OFF,ON,ON
10-06-2024 16:05,-10.7,OFF,ON,ON
10-06-2024 16:34,-11.2,OFF,ON,ON
10-06-2024 17:03,-11.8,OFF,ON,ON
10-06-2024 17:22,-1.4,OFF,OFF,OFF
10-06-2024 17:51,-12.1,OFF,ON,ON
11-06-2024 11:21,-15.8,ON,OFF,OFF
11-06-2024 11:50,5,OFF,ON,OFF
11-06-2024 12:19,-14.5,OFF,ON,ON
11-06-2024 12:48,-14,OFF,ON,ON
11-06-2024 13:17,-14.7,OFF,ON,ON
11-06-2024 13:46,-15,OFF,ON,ON
11-06-2024 14:15,-13.1,OFF,ON,ON
11-06-2024 14:44,14.7,OFF,OFF,OFF
11-06-2024 17:09,-11,OFF,ON,ON
11-06-2024 17:21,-11.7,ON,OFF,OFF
11-06-2024 17:41,12.3,OFF,OFF,OFF
11-06-2024 18:10,-9.1,OFF,ON,ON
11-06-2024 18:39,-11,OFF,ON,ON
11-06-2024 19:08,-11.4,OFF,ON,ON
11-06-2024 19:37,-11.4,OFF,ON,ON
11-06-2024 20:06,-12,OFF,ON,ON
11-06-2024 20:20,-12.6,ON,OFF,OFF
11-06-2024 20:40,11.1,OFF,OFF,OFF
11-06-2024 21:09,-10.8,OFF,ON,ON
11-06-2024 21:38,-12.5,OFF,ON,ON
11-06-2024 22:07,-13.2,OFF,ON,ON
11-06-2024 22:36,-13.7,OFF,ON,ON
11-06-2024 23:05,-14.2,OFF,ON,ON
11-06-2024 23:20,-12.9,ON,OFF,OFF
11-06-2024 23:40,12.8,OFF,OFF,OFF
12-06-2024 00:09,-11.7,OFF,ON,ON
12-06-2024 00:38,-10.4,OFF,ON,ON
12-06-2024 01:07,-12,OFF,ON,ON
12-06-2024 01:36,-13,OFF,ON,ON
12-06-2024 02:05,-12.8,OFF,ON,ON
12-06-2024 02:20,-13.6,ON,OFF,OFF
12-06-2024 02:49,5.7,OFF,ON,OFF
12-06-2024 03:18,-11.1,OFF,ON,ON
12-06-2024 03:47,-12.6,OFF,ON,ON
12-06-2024 04:16,-13.3,OFF,ON,ON
12-06-2024 04:45,-12.1,OFF,ON,ON
12-06-2024 05:14,-12.6,OFF,ON,ON
12-06-2024 05:40,12.6,OFF,OFF,OFF
12-06-2024 06:09,-10.9,OFF,ON,ON
12-06-2024 06:38,-12.8,OFF,ON,ON
12-06-2024 07:07,-13.6,OFF,ON,ON
12-06-2024 07:36,-14.1,OFF,ON,ON
12-06-2024 08:05,-12.2,OFF,ON,ON
12-06-2024 08:20,-11.4,ON,OFF,OFF
12-06-2024 08:40,11.9,OFF,OFF,OFF
12-06-2024 09:09,-11.6,OFF,ON,ON
12-06-2024 09:38,-13.8,OFF,ON,ON
12-06-2024 10:07,-14.1,OFF,ON,ON
12-06-2024 10:36,-14.8,OFF,ON,ON
12-06-2024 11:05,-15.1,OFF,ON,ON
12-06-2024 11:34,1.4,ON,OFF,OFF
12-06-2024 11:39,11.1,OFF,OFF,OFF
12-06-2024 12:08,-11,OFF,ON,ON
12-06-2024 12:37,-11.3,OFF,ON,ON
12-06-2024 13:06,-12.6,OFF,ON,ON
12-06-2024 13:35,-13.2,OFF,ON,ON
12-06-2024 14:04,-9,OFF,ON,ON
12-06-2024 14:19,-10.2,ON,OFF,OFF
12-06-2024 14:48,6.6,OFF,ON,OFF
12-06-2024 15:17,-9.5,OFF,ON,ON
12-06-2024 15:46,-10.7,OFF,ON,ON
12-06-2024 16:15,-10.1,OFF,ON,ON
12-06-2024 16:44,-9.2,OFF,ON,ON
12-06-2024 17:13,-10.4,OFF,ON,ON
12-06-2024 17:19,-10.4,ON,OFF,OFF
12-06-2024 17:39,11.5,OFF,OFF,OFF
12-06-2024 18:08,-9.7,OFF,ON,ON
12-06-2024 18:16,-6.1,OFF,OFF,OFF
12-06-2024 18:45,-8.3,OFF,ON,ON
12-06-2024 19:14,-10,OFF,ON,ON
12-06-2024 19:43,-11.1,OFF,ON,ON
12-06-2024 20:12,-11.9,OFF,ON,ON
12-06-2024 20:41,-12.4,OFF,ON,ON
12-06-2024 21:10,-12.5,OFF,ON,ON
12-06-2024 21:16,-12.6,ON,OFF,OFF
12-06-2024 21:45,8.6,OFF,ON,OFF
12-06-2024 22:14,-3.9,OFF,ON,ON
12-06-2024 22:43,-5.5,OFF,ON,ON
12-06-2024 23:12,-6.9,OFF,ON,ON
12-06-2024 23:41,-8.1,OFF,ON,ON
13-06-2024 00:10,-8.5,OFF,ON,ON
13-06-2024 00:16,-8.9,ON,OFF,OFF
13-06-2024 00:45,5.1,OFF,ON,OFF
13-06-2024 01:14,-9,OFF,ON,ON
13-06-2024 01:43,-9.9,OFF,ON,ON
13-06-2024 02:12,-10.4,OFF,ON,ON
13-06-2024 02:41,-10.9,OFF,ON,ON
13-06-2024 03:10,-10.1,OFF,ON,ON
13-06-2024 03:16,-10.3,ON,OFF,OFF
13-06-2024 03:45,5.9,OFF,ON,OFF
13-06-2024 04:14,-9.8,OFF,ON,ON
13-06-2024 04:43,-10.1,OFF,ON,ON
13-06-2024 05:12,-10.9,OFF,ON,ON
13-06-2024 05:41,-11.1,OFF,ON,ON
13-06-2024 06:10,-9.9,OFF,ON,ON
13-06-2024 06:15,-10.6,ON,OFF,OFF
13-06-2024 06:35,13.1,OFF,OFF,OFF
13-06-2024 07:04,-9,OFF,ON,ON
13-06-2024 07:33,-10.4,OFF,ON,ON
13-06-2024 08:02,-10,OFF,ON,ON
13-06-2024 08:31,-11.4,OFF,ON,ON
13-06-2024 09:00,-12,OFF,ON,ON
13-06-2024 09:15,-12.1,ON,OFF,OFF
13-06-2024 09:35,9.2,OFF,OFF,OFF
13-06-2024 10:04,-11,OFF,ON,ON
13-06-2024 10:33,-12.3,OFF,ON,ON
13-06-2024 11:42,-12.4,OFF,ON,ON
13-06-2024 12:11,-10.3,OFF,ON,ON
13-06-2024 12:15,-11.4,ON,OFF,OFF
13-06-2024 12:44,6.2,OFF,ON,OFF
13-06-2024 13:13,-8.7,OFF,ON,ON
13-06-2024 13:42,-9.6,OFF,ON,ON
13-06-2024 14:11,-10.5,OFF,ON,ON
13-06-2024 14:24,-10.9,OFF,OFF,OFF
13-06-2024 15:36,-1,OFF,OFF,OFF
13-06-2024 16:05,-9.7,OFF,ON,ON
13-06-2024 16:34,-9.3,OFF,ON,ON
13-06-2024 17:03,-8.8,OFF,ON,ON
13-06-2024 17:32,-9.8,OFF,ON,ON
13-06-2024 18:01,-8,OFF,ON,ON
13-06-2024 18:30,-9.4,OFF,ON,ON
13-06-2024 18:36,-9.6,ON,OFF,OFF
13-06-2024 18:56,2.2,OFF,OFF,OFF
13-06-2024 19:25,-9.3,OFF,ON,ON
13-06-2024 19:54,-10.3,OFF,ON,ON
13-06-2024 20:23,-11.4,OFF,ON,ON
13-06-2024 20:52,-10.3,OFF,ON,ON
13-06-2024 21:21,-11.3,OFF,ON,ON
13-06-2024 21:36,-11.6,ON,OFF,OFF
13-06-2024 21:56,11.2,OFF,OFF,OFF
13-06-2024 22:25,-10.2,OFF,ON,ON
13-06-2024 22:54,-11.6,OFF,ON,ON
13-06-2024 23:23,-12.3,OFF,ON,ON
13-06-2024 23:52,-12.8,OFF,ON,ON
14-06-2024 00:21,-13.1,OFF,ON,ON
14-06-2024 00:50,1.7,ON,OFF,OFF
14-06-2024 00:55,12.2,OFF,OFF,OFF
14-06-2024 01:24,-11.3,OFF,ON,ON
14-06-2024 01:53,-12.9,OFF,ON,ON
14-06-2024 02:22,-13.5,OFF,ON,ON
14-06-2024 02:51,-13.9,OFF,ON,ON
14-06-2024 03:20,-14.2,OFF,ON,ON
14-06-2024 03:35,-14.4,ON,OFF,OFF
14-06-2024 04:04,6.5,OFF,ON,OFF
14-06-2024 04:33,-13.1,OFF,ON,ON
14-06-2024 05:02,-13.4,OFF,ON,ON
14-06-2024 05:31,-12,OFF,ON,ON
14-06-2024 06:00,-13.3,OFF,ON,ON
14-06-2024 06:29,-13.6,OFF,ON,ON
14-06-2024 06:35,-13.7,ON,OFF,OFF
14-06-2024 06:55,12.1,OFF,OFF,OFF
14-06-2024 07:24,-11.5,OFF,ON,ON
14-06-2024 07:53,-12.6,OFF,ON,ON
14-06-2024 08:22,-13.4,OFF,ON,ON
14-06-2024 08:51,-12,OFF,ON,ON
14-06-2024 09:20,-13.8,OFF,ON,ON
14-06-2024 09:49,-0.3,ON,OFF,OFF
14-06-2024 09:55,10.1,OFF,OFF,OFF
14-06-2024 10:24,-12.2,OFF,ON,ON
14-06-2024 10:53,-11,OFF,ON,ON
14-06-2024 10:59,-2.4,OFF,OFF,OFF
14-06-2024 11:28,-12,OFF,ON,ON
14-06-2024 13:59,-14.3,ON,OFF,OFF
14-06-2024 14:18,2.1,OFF,OFF,OFF
14-06-2024 14:47,-8.9,OFF,ON,ON
14-06-2024 15:05,-9.9,OFF,ON,ON
14-06-2024 15:34,-8.8,OFF,ON,ON
14-06-2024 16:03,-9.9,OFF,ON,ON
14-06-2024 16:32,-9.6,OFF,ON,ON
14-06-2024 17:01,-11.2,OFF,ON,ON
14-06-2024 19:14,-10.8,OFF,ON,ON
14-06-2024 19:43,-11.6,OFF,ON,ON
14-06-2024 20:12,-12.1,OFF,ON,ON
14-06-2024 20:18,-12.2,ON,OFF,OFF
14-06-2024 20:47,4.7,OFF,ON,OFF
14-06-2024 20:48,1.6,OFF,ON,ON
14-06-2024 21:17,-8.5,OFF,ON,ON
14-06-2024 21:46,-9.8,OFF,ON,ON
14-06-2024 22:15,-10.5,OFF,ON,ON
14-06-2024 22:44,-10.6,OFF,ON,ON
14-06-2024 23:13,-11.2,OFF,ON,ON
